variable,exposure_type,lag_window,exposure_value,exposure_probability,reference_value,RR_median,RR_lower,RR_upper,model_key,specification_order
ssr,lag,3,11.19210364,0.41,12.951992,1.00228769121342,0.998824306245194,1.00552684136266,ssr__lag,5
ssr,lag,3,11.43579168,0.42,12.951992,1.00214124874053,0.999247974951976,1.00481747008223,ssr__lag,5
ssr,lag,3,11.6591764,0.43,12.951992,1.00193349027183,0.999588417227465,1.00412834482296,ssr__lag,5
ssr,lag,3,11.876588,0.44,12.951992,1.00171464091112,0.999826974362719,1.00347466448503,ssr__lag,5
ssr,lag,3,12.095456,0.45,12.951992,1.00145511880564,0.999978193631912,1.0027839180156,ssr__lag,5
ssr,lag,3,12.28402688,0.46,12.951992,1.00118356918178,1.00006361524385,1.00219604585501,ssr__lag,5
ssr,lag,3,12.459274,0.47,12.951992,1.00091018394871,1.00010691544894,1.0016450282175,ssr__lag,5
ssr,lag,3,12.624008,0.48,12.951992,1.00063285845597,1.00011279013567,1.00110338832184,ssr__lag,5
ssr,lag,3,12.7923739538,0.49,12.951992,1.00031999673312,1.00007932567658,1.0005407383349,ssr__lag,5
ssr,lag,3,12.951992,0.5,12.951992,1,1,1,ssr__lag,5
ssr,lag,3,13.111232,0.51,12.951992,0.999656813725228,0.999454528356875,0.999888989313984,ssr__lag,5
ssr,lag,3,13.279904,0.52,12.951992,0.999275306561535,0.998864309829712,0.999763905691634,ssr__lag,5
ssr,lag,3,13.44872956,0.53,12.951992,0.99886063923893,0.998259671570877,0.999611984650045,ssr__lag,5
ssr,lag,3,13.615078,0.54,12.951992,0.998439674859173,0.997657200016342,0.99944804933264,ssr__lag,5
ssr,lag,3,13.7742668,0.55,12.951992,0.998033398543738,0.997047249427813,0.999254288679241,ssr__lag,5
ssr,lag,3,13.92626144,0.56,12.951992,0.997628445667807,0.996479171112114,0.999077283181709,ssr__lag,5
ssr,lag,3,14.085936,0.57,12.951992,0.997175931050295,0.995860024103553,0.998866705977008,ssr__lag,5
ssr,lag,3,14.266164,0.58,12.951992,0.996660287052358,0.995118949960721,0.998658507899486,ssr__lag,5
ssr,lag,3,14.462852,0.59,12.951992,0.996106623055717,0.994256770780835,0.998328924394114,ssr__lag,5
ssr,lag,3,14.661116,0.6,12.951992,0.995511215714318,0.993409214289712,0.997929487067642,ssr__lag,5
ssr,lag,3,14.86275552,0.61,12.951992,0.994916745196111,0.992493025461825,0.997682426527638,ssr__lag,5
ssr,lag,3,15.102828,0.62,12.951992,0.994191488295676,0.991308968821455,0.997410748284513,ssr__lag,5
ssr,lag,3,15.319168,0.63,12.951992,0.993524505657603,0.990267969125964,0.997208276662608,ssr__lag,5
ssr,lag,3,15.571802,0.64,12.951992,0.992680448980624,0.988968847293457,0.996876391728288,ssr__lag,5
ssr,lag,3,15.810170492,0.65,12.951992,0.991917238067128,0.987736976042852,0.996591788843225,ssr__lag,5
ssr,lag,3,16.09252,0.66,12.951992,0.991041591258187,0.986266781431551,0.996312763022025,ssr__lag,5
ssr,lag,3,16.36621968,0.67,12.951992,0.990165108866887,0.984892880129682,0.995964193186125,ssr__lag,5
ssr,lag,3,16.616656,0.68,12.951992,0.989405951713712,0.983539547306249,0.995648169485108,ssr__lag,5
ssr,lag,3,16.885948,0.69,12.951992,0.988624621352165,0.982197917957889,0.995313014169301,ssr__lag,5
ssr,lag,3,17.17008,0.7,12.951992,0.987877109676844,0.980843161974257,0.995082750030448,ssr__lag,5
ssr,lag,3,17.469936,0.71,12.951992,0.98714487662928,0.979508036085119,0.994889052258625,ssr__lag,5
ssr,lag,3,17.77971664,0.72,12.951992,0.986444515092908,0.978211821217826,0.994721783895304,ssr__lag,5
ssr,lag,3,18.09634716,0.73,12.951992,0.98574381689039,0.976988257699712,0.994708598758595,ssr__lag,5
ssr,lag,3,18.40144784,0.74,12.951992,0.985209731614624,0.975933349648079,0.994680724445207,ssr__lag,5
ssr,lag,3,18.723212,0.75,12.951992,0.984706853550859,0.974980337424038,0.994581219108979,ssr__lag,5
ssr,lag,3,19.03405856,0.76,12.951992,0.984339089649686,0.974235457287648,0.994510066440426,ssr__lag,5
ssr,lag,3,19.330412,0.77,12.951992,0.984059989397557,0.973686321665586,0.994464637950845,ssr__lag,5
ssr,lag,3,19.640488,0.78,12.951992,0.983949112473246,0.973305455059222,0.994519462158695,ssr__lag,5
ssr,lag,3,19.93006138,0.79,12.951992,0.983913284270363,0.973113577798324,0.994648735765183,ssr__lag,5
ssr,lag,3,20.242004,0.8,12.951992,0.983845883619164,0.973061345826775,0.99470197813809,ssr__lag,5
ssr,lag,3,20.557156,0.81,12.951992,0.983889648185178,0.972923606841613,0.994894172148704,ssr__lag,5
ssr,lag,3,20.86391825,0.82,12.951992,0.984032052371508,0.973060871097618,0.995181724511609,ssr__lag,5
ssr,lag,3,21.146182,0.83,12.951992,0.984282093081693,0.973163483099222,0.995481090048445,ssr__lag,5
ssr,lag,3,21.44854315,0.84,12.951992,0.984632972274119,0.973463017700296,0.995578824762488,ssr__lag,5
ssr,lag,3,21.7668114,0.85,12.951992,0.985016999697733,0.973892497840135,0.995742677222606,ssr__lag,5
ssr,lag,3,22.0917784,0.86,12.951992,0.985481404689615,0.974546600293543,0.996108085621339,ssr__lag,5
ssr,lag,3,22.409172,0.87,12.951992,0.986001227786344,0.975067029739374,0.996670399096747,ssr__lag,5
ssr,lag,3,22.73361,0.88,12.951992,0.986704787351987,0.975361946287124,0.997520172868185,ssr__lag,5
ssr,lag,3,23.06091188,0.89,12.951992,0.987545617229214,0.976077086156512,0.998218210854674,ssr__lag,5
ssr,lag,3,23.396028,0.9,12.951992,0.988182490379239,0.977035112813283,0.998552327244537,ssr__lag,5
ssr,lag,3,23.76181932,0.91,12.951992,0.989092004870244,0.978152780667704,0.999157910946457,ssr__lag,5
ssr,lag,3,24.15172,0.92,12.951992,0.990134657561468,0.978975217665921,1.00015142621382,ssr__lag,5
ssr,lag,3,24.53726724,0.93,12.951992,0.991204599400651,0.980069447526689,1.00164786805278,ssr__lag,5
ssr,lag,3,24.93179,0.94,12.951992,0.99232397252579,0.981117610638753,1.00292761927734,ssr__lag,5
ssr,lag,3,25.34258,0.95,12.951992,0.993759083130043,0.982163828004913,1.00477615588175,ssr__lag,5
ssr,lag,3,25.7937344000001,0.96,12.951992,0.995365265894883,0.983003612947123,1.00719312381322,ssr__lag,5
ssr,lag,3,26.314284,0.97,12.951992,0.997349090360214,0.984659476315838,1.00984011128735,ssr__lag,5
ssr,lag,3,26.920192,0.98,12.951992,0.999701946899943,0.986029699359227,1.01348675516199,ssr__lag,5
ssr,lag,3,27.695812,0.99,12.951992,1.00283458060596,0.986983356094521,1.01831460563316,ssr__lag,5
ssr,mavg,4,1.944673,0.01,12.787697,0.975500553037865,0.949077790917719,1.00515080598331,ssr__mavg,6
ssr,mavg,4,2.6523456,0.02,12.787697,0.976328084565939,0.95234974920798,1.00319582771472,ssr__mavg,6
ssr,mavg,4,3.189328,0.03,12.787697,0.977064151355678,0.954755927531538,1.00223372517667,ssr__mavg,6
ssr,mavg,4,3.61973228832,0.04,12.787697,0.977843292327192,0.956366342668642,1.00137716272461,ssr__mavg,6
ssr,mavg,4,4.02205824,0.05,12.787697,0.978085533201065,0.957855072557699,1.00056727184886,ssr__mavg,6
ssr,mavg,4,4.38614026666667,0.06,12.787697,0.978873974539714,0.959170412880767,1.00084647331505,ssr__mavg,6
ssr,mavg,4,4.71550509090909,0.07,12.787697,0.979432187155525,0.960149207058254,1.00064695560927,ssr__mavg,6
ssr,mavg,4,5.02689664,0.08,12.787697,0.979880585074458,0.961467574483533,1.00011271259714,ssr__mavg,6
ssr,mavg,4,5.31854136,0.09,12.787697,0.980130475393825,0.962799917831706,1.00002070090284,ssr__mavg,6
ssr,mavg,4,5.590286,0.1,12.787697,0.980493556449327,0.963499430258713,0.999458048534684,ssr__mavg,6
ssr,mavg,4,5.85069116533333,0.11,12.787697,0.980909604363345,0.96446578596994,0.998833068834656,ssr__mavg,6
ssr,mavg,4,6.100882,0.12,12.787697,0.981336698691344,0.965251937263077,0.998696553099459,ssr__mavg,6
ssr,mavg,4,6.34631533333333,0.13,12.787697,0.981813981657045,0.966050271487193,0.998821251488972,ssr__mavg,6
ssr,mavg,4,6.580677856,0.14,12.787697,0.982288376380652,0.967121194805458,0.999230089336988,ssr__mavg,6
ssr,mavg,4,6.80805926666667,0.15,12.787697,0.982830130607989,0.968013924900616,0.999294506405639,ssr__mavg,6
ssr,mavg,4,7.02449127272727,0.16,12.787697,0.983642371250568,0.968748708553335,0.999279707919474,ssr__mavg,6
ssr,mavg,4,7.23230030729333,0.17,12.787697,0.984041049524527,0.969563959605383,0.999327181532833,ssr__mavg,6
ssr,mavg,4,7.43513077818182,0.18,12.787697,0.984436959051896,0.970265138417975,0.99960073014773,ssr__mavg,6
ssr,mavg,4,7.64223791428571,0.19,12.787697,0.984819676965397,0.970822297183488,0.999760129877885,ssr__mavg,6
ssr,mavg,4,7.8380788952381,0.2,12.787697,0.985290761598632,0.971407248814784,0.999923734351322,ssr__mavg,6
ssr,mavg,4,8.03816607428571,0.21,12.787697,0.985767064471406,0.972152492740274,0.999994249563851,ssr__mavg,6
ssr,mavg,4,8.23024508,0.22,12.787697,0.986298390880059,0.972973563456988,1.00012941323523,ssr__mavg,6
ssr,mavg,4,8.42263443,0.23,12.787697,0.986940292102875,0.973891402682673,1.00024359335544,ssr__mavg,6
ssr,mavg,4,8.61453718857143,0.24,12.787697,0.987515789246431,0.974976724071229,1.00033581626524,ssr__mavg,6
ssr,mavg,4,8.7989433,0.25,12.787697,0.988002147415634,0.975958249688794,1.00049283191969,ssr__mavg,6
ssr,mavg,4,8.98352706505051,0.26,12.787697,0.988503735958173,0.977060927889495,1.00063823263507,ssr__mavg,6
ssr,mavg,4,9.16066517974667,0.27,12.787697,0.989026061591293,0.97824312330735,1.00066607838276,ssr__mavg,6
ssr,mavg,4,9.33826191824727,0.28,12.787697,0.989562127913682,0.979452874647048,1.00079313987779,ssr__mavg,6
ssr,mavg,4,9.50963934,0.29,12.787697,0.99008194294115,0.980638462845715,1.00089184611614,ssr__mavg,6
ssr,mavg,4,9.67503075555555,0.3,12.787697,0.990605222498164,0.98171750758862,1.00093439412932,ssr__mavg,6
ssr,mavg,4,9.83952432,0.31,12.787697,0.991178444048931,0.982756722510718,1.0009125460242,ssr__mavg,6
ssr,mavg,4,10.0036404228571,0.32,12.787697,0.991740503036133,0.983863834342153,1.00088909968838,ssr__mavg,6
ssr,mavg,4,10.16343928,0.33,12.787697,0.992301163216177,0.984963162525472,1.00086118929667,ssr__mavg,6
ssr,mavg,4,10.322014380832,0.34,12.787697,0.9927993522886,0.986045089769662,1.00076109956089,ssr__mavg,6
ssr,mavg,4,10.48074885,0.35,12.787697,0.993349665648959,0.987062323040898,1.00061911459309,ssr__mavg,6
ssr,mavg,4,10.640083392,0.36,12.787697,0.993922336352232,0.988069404315645,1.00051660695627,ssr__mavg,6
ssr,mavg,4,10.794844,0.37,12.787697,0.994455563195113,0.989030205777465,1.00046306799773,ssr__mavg,6
ssr,mavg,4,10.95158032,0.38,12.787697,0.994946046908868,0.989995807257595,1.00048278464693,ssr__mavg,6
ssr,mavg,4,11.1067491885714,0.39,12.787697,0.995417022655108,0.990942636656946,1.00050463133545,ssr__mavg,6
ssr,mavg,4,11.26097152,0.4,12.787697,0.995924770145214,0.991913057802268,1.00043759413993,ssr__mavg,6
ssr,mavg,4,11.41750094,0.41,12.787697,0.996425469565293,0.99287618151946,1.00036069707337,ssr__mavg,6
ssr,mavg,4,11.575937763504,0.42,12.787697,0.996941607801597,0.993821220674023,1.00025615381003,ssr__mavg,6
ssr,mavg,4,11.7291736536364,0.43,12.787697,0.997393027471833,0.99467822653059,1.00021783383554,ssr__mavg,6
ssr,mavg,4,11.8854656133333,0.44,12.787697,0.99780880294695,0.995551026492978,1.00018480019952,ssr__mavg,6
ssr,mavg,4,12.03982874,0.45,12.787697,0.998243282795703,0.996357911399215,1.00015107592886,ssr__mavg,6
ssr,mavg,4,12.19248176,0.46,12.787697,0.998645657662186,0.997141563699081,1.00013124228522,ssr__mavg,6
ssr,mavg,4,12.3422409527273,0.47,12.787697,0.999002164771479,0.997900202476739,1.00011310465283,ssr__mavg,6
ssr,mavg,4,12.489190576,0.48,12.787697,0.999350554526801,0.998639773588735,1.00007427086831,ssr__mavg,6
ssr,mavg,4,12.63607092,0.49,12.787697,0.999688355053238,0.999324713162314,1.00004705808517,ssr__mavg,6
ssr,mavg,4,12.787697,0.5,12.787697,1,1,1,ssr__mavg,6
ssr,mavg,4,12.9388510666667,0.51,12.787697,1.00028416117756,0.999952228699046,1.00064307338869,ssr__mavg,6
ssr,mavg,4,13.0909324,0.52,12.787697,1.00055601632008,0.999904064419613,1.00125688522548,ssr__mavg,6
ssr,mavg,4,13.2422424783875,0.53,12.787697,1.00079156397809,0.999820006098325,1.00181740496653,ssr__mavg,6
ssr,mavg,4,13.39640408,0.54,12.787697,1.00101892137711,0.999724236755411,1.0023797916908,ssr__mavg,6
ssr,mavg,4,13.54846681,0.55,12.787697,1.00121839489494,0.999609739220087,1.00289692439025,ssr__mavg,6
ssr,mavg,4,13.6976573333333,0.56,12.787697,1.00138801832845,0.999420260166978,1.0034180968489,ssr__mavg,6
ssr,mavg,4,13.8487551007792,0.57,12.787697,1.00153716314575,0.999201690453524,1.00392517555946,ssr__mavg,6
ssr,mavg,4,13.9949158933333,0.58,12.787697,1.00162969887124,0.998942271732137,1.00440150548855,ssr__mavg,6
ssr,mavg,4,14.14779,0.59,12.787697,1.00173081488226,0.998693047360871,1.00489251565342,ssr__mavg,6
ssr,mavg,4,14.316496,0.6,12.787697,1.00182652606241,0.998302254117958,1.00542015580243,ssr__mavg,6
ssr,mavg,4,14.4890822,0.61,12.787697,1.00190712586532,0.997907078339352,1.00592665749351,ssr__mavg,6
ssr,mavg,4,14.6566642819048,0.62,12.787697,1.00193092017156,0.997493012003941,1.00645134674545,ssr__mavg,6
ssr,mavg,4,14.82728228,0.63,12.787697,1.00195408111735,0.996997686792207,1.00705987346117,ssr__mavg,6
ssr,mavg,4,15.00565864,0.64,12.787697,1.00195832062903,0.996513649427778,1.00768224320738,ssr__mavg,6
ssr,mavg,4,15.1854037704545,0.65,12.787697,1.00194370563888,0.99597387894232,1.00826467751657,ssr__mavg,6
ssr,mavg,4,15.3629884336,0.66,12.787697,1.00188401508649,0.995375577822355,1.00877241475278,ssr__mavg,6
ssr,mavg,4,15.5513,0.67,12.787697,1.00185758729,0.994801521648522,1.00926187233877,ssr__mavg,6
ssr,mavg,4,15.7395738707071,0.68,12.787697,1.00176321010247,0.994133914497015,1.00970919671244,ssr__mavg,6
ssr,mavg,4,15.92467629114,0.69,12.787697,1.00166420026835,0.993434115113996,1.01012673287679,ssr__mavg,6
ssr,mavg,4,16.1136532,0.7,12.787697,1.00151055609816,0.992713794512758,1.01057504444472,ssr__mavg,6
ssr,mavg,4,16.3027011428571,0.71,12.787697,1.00137412379233,0.99198891724208,1.01101522808143,ssr__mavg,6
ssr,mavg,4,16.49189872,0.72,12.787697,1.00119785803294,0.991246086133887,1.01143144830375,ssr__mavg,6
ssr,mavg,4,16.6861851418182,0.73,12.787697,1.00103549903913,0.99051721848584,1.01171364752044,ssr__mavg,6
ssr,mavg,4,16.8843102351515,0.74,12.787697,1.00085710238493,0.989793971844242,1.01196592659384,ssr__mavg,6
ssr,mavg,4,17.083352,0.75,12.787697,1.00059408694678,0.989086916743674,1.01224473862426,ssr__mavg,6
ssr,mavg,4,17.2934395985455,0.76,12.787697,1.00027151213788,0.988287899007097,1.01258727197307,ssr__mavg,6
ssr,mavg,4,17.5053112727273,0.77,12.787697,0.999945635128507,0.987467368713876,1.01273884604661,ssr__mavg,6
ssr,mavg,4,17.718464032,0.78,12.787697,0.999618339871988,0.986649628314412,1.01279172213722,ssr__mavg,6
ssr,mavg,4,17.93608008,0.79,12.787697,0.999220798388597,0.985862607499965,1.01279499633957,ssr__mavg,6
ssr,mavg,4,18.1623068,0.8,12.787697,0.998771737575639,0.985253908852076,1.01287655920456,ssr__mavg,6
ssr,mavg,4,18.3938196708571,0.81,12.787697,0.998350077126269,0.984673059096954,1.01299503339849,ssr__mavg,6
ssr,mavg,4,18.6314207393714,0.82,12.787697,0.997825225893511,0.983931089099564,1.01312341479179,ssr__mavg,6
ssr,mavg,4,18.8744522539,0.83,12.787697,0.997325452463202,0.983292455731682,1.01292726133408,ssr__mavg,6
ssr,mavg,4,19.1208155,0.84,12.787697,0.996845935631436,0.982825848171573,1.01259315396113,ssr__mavg,6
ssr,mavg,4,19.369656415,0.85,12.787697,0.996342483837442,0.981911111050044,1.01285740346644,ssr__mavg,6
ssr,mavg,4,19.632897344,0.86,12.787697,0.995811982014094,0.980784273993189,1.01266138662514,ssr__mavg,6
ssr,mavg,4,19.9049417937778,0.87,12.787697,0.995365441591259,0.979914194131265,1.01234744414481,ssr__mavg,6
ssr,mavg,4,20.1880339266667,0.88,12.787697,0.994671374875384,0.979020333303127,1.01210881571571,ssr__mavg,6
ssr,mavg,4,20.4975559782857,0.89,12.787697,0.993994798391461,0.977800410831864,1.01166277329888,ssr__mavg,6
ssr,mavg,4,20.8251022857143,0.9,12.787697,0.993275248217734,0.976511516095734,1.01151812795141,ssr__mavg,6
ssr,mavg,4,21.16694192,0.91,12.787697,0.992278609274487,0.975258802933602,1.0111443976952,ssr__mavg,6
ssr,mavg,4,21.543307392,0.92,12.787697,0.991328174693435,0.973943288553373,1.01017533293804,ssr__mavg,6
ssr,mavg,4,21.939771024,0.93,12.787697,0.989918332463809,0.972239743397046,1.00900864303749,ssr__mavg,6
ssr,mavg,4,22.3746434533333,0.94,12.787697,0.988810214061952,0.970182047227952,1.00784833660793,ssr__mavg,6
ssr,mavg,4,22.8378663971429,0.95,12.787697,0.987304966749795,0.967244450776464,1.00673236146398,ssr__mavg,6
ssr,mavg,4,23.3259882036364,0.96,12.787697,0.985694231836249,0.963864212399984,1.00621371516683,ssr__mavg,6
ssr,mavg,4,23.8906393965714,0.97,12.787697,0.984009947200211,0.960258397202006,1.00583032700866,ssr__mavg,6
ssr,mavg,4,24.5702555,0.98,12.787697,0.98164692197436,0.955376712564668,1.00521582207754,ssr__mavg,6
ssr,mavg,4,25.5998314666667,0.99,12.787697,0.977851778729468,0.947922214337643,1.00707710616851,ssr__mavg,6
uv,lag,3,0.1518779888,0.01,1.602408672,0.98980245124126,0.97138609588031,1.00726080810392,uv__lag,7
uv,lag,3,0.213804738,0.02,1.602408672,0.990480222709253,0.973965613624179,1.00588204919988,uv__lag,7
uv,lag,3,0.262914309,0.03,1.602408672,0.990914103583627,0.97646531917677,1.00501419633489,uv__lag,7
uv,lag,3,0.30814718764,0.04,1.602408672,0.991326092713846,0.97836827581051,1.00469458061606,uv__lag,7
uv,lag,3,0.347773233,0.05,1.602408672,0.991723162676508,0.97988673561161,1.00443531771346,uv__lag,7
uv,lag,3,0.382616959,0.06,1.602408672,0.9923461150227,0.980877337776153,1.00409780869681,uv__lag,7
uv,lag,3,0.417750824,0.07,1.602408672,0.992844607269992,0.981872736944209,1.00439708121846,uv__lag,7
uv,lag,3,0.450670075,0.08,1.602408672,0.993248191214515,0.9823675863005,1.00438965667472,uv__lag,7
uv,lag,3,0.482908917,0.09,1.602408672,0.993617648203003,0.982972068886394,1.00457009358362,uv__lag,7
uv,lag,3,0.513952899,0.1,1.602408672,0.994032687209791,0.98370124601628,1.00465866032851,uv__lag,7
uv,lag,3,0.54419106,0.11,1.602408672,0.994361159565374,0.983702451529794,1.00509269100675,uv__lag,7
uv,lag,3,0.5740503698,0.12,1.602408672,0.994779726850426,0.984040025038937,1.00528075777663,uv__lag,7
uv,lag,3,0.603616304,0.13,1.602408672,0.995185506459755,0.984743850119761,1.0055654184521,uv__lag,7
uv,lag,3,0.63170350208,0.14,1.602408672,0.995409522608379,0.984931522792132,1.00589179248108,uv__lag,7
uv,lag,3,0.657707503,0.15,1.602408672,0.99562095004092,0.984973303158974,1.00617815992297,uv__lag,7
uv,lag,3,0.685873397,0.16,1.602408672,0.99581102235626,0.985185987376756,1.00682403622857,uv__lag,7
uv,lag,3,0.71194736766,0.17,1.602408672,0.995883952707513,0.985336792435997,1.00747574721712,uv__lag,7
uv,lag,3,0.73830296868,0.18,1.602408672,0.996192315606014,0.98566602187534,1.00788383940304,uv__lag,7
uv,lag,3,0.764170156,0.19,1.602408672,0.996404369559264,0.985946486436489,1.00802757080832,uv__lag,7
uv,lag,3,0.7905876288,0.2,1.602408672,0.996645698149418,0.986227075995434,1.00827514710015,uv__lag,7
uv,lag,3,0.817221379,0.21,1.602408672,0.996890203745826,0.986526675626522,1.00858494670942,uv__lag,7
uv,lag,3,0.841981484,0.22,1.602408672,0.997098485361683,0.986795819724667,1.0086977206379,uv__lag,7
uv,lag,3,0.8693569,0.23,1.602408672,0.997383074778166,0.987194398625396,1.00888156520201,uv__lag,7
uv,lag,3,0.89504576,0.24,1.602408672,0.997543647201056,0.987479494579535,1.00902889032988,uv__lag,7
uv,lag,3,0.920997436,0.25,1.602408672,0.997692773175425,0.987897104363361,1.00895455821162,uv__lag,7
uv,lag,3,0.948425089,0.26,1.602408672,0.99794377357399,0.988420762188396,1.00899124351835,uv__lag,7
uv,lag,3,0.97531769462,0.27,1.602408672,0.998098214891029,0.988914168524855,1.00887323403112,uv__lag,7
uv,lag,3,1.00075964028,0.28,1.602408672,0.998297067546617,0.989320724629235,1.00872694973893,uv__lag,7
uv,lag,3,1.027963029,0.29,1.602408672,0.998528581068284,0.989627377938401,1.0085323054686,uv__lag,7
uv,lag,3,1.054094025,0.3,1.602408672,0.998728508272609,0.989966687241054,1.00831056665347,uv__lag,7
uv,lag,3,1.080290471,0.31,1.602408672,0.998947894416091,0.990346740428302,1.00805649835937,uv__lag,7
uv,lag,3,1.1057988152,0.32,1.602408672,0.999082766643303,0.990766150868416,1.00779057036211,uv__lag,7
uv,lag,3,1.13224090036,0.33,1.602408672,0.999250128768226,0.991278294553627,1.00757848266546,uv__lag,7
uv,lag,3,1.159713484,0.34,1.602408672,0.999395276348561,0.991827858787922,1.00738165033051,uv__lag,7
uv,lag,3,1.186434233,0.35,1.602408672,0.999524871998792,0.992425411677439,1.00715143948894,uv__lag,7
uv,lag,3,1.21446051816,0.36,1.602408672,0.999674458715383,0.993062427405794,1.00678174003881,uv__lag,7
uv,lag,3,1.2417229905,0.37,1.602408672,0.999805292262899,0.99368500859039,1.006369824571,uv__lag,7
uv,lag,3,1.269612176,0.38,1.602408672,0.999937533812098,0.994299775882082,1.00592759879255,uv__lag,7
uv,lag,3,1.296485212,0.39,1.602408672,1.00003296605839,0.994870939627744,1.00552815052827,uv__lag,7
uv,lag,3,1.323729708,0.4,1.602408672,1.00009488649899,0.995445453442512,1.00510105409999,uv__lag,7
uv,lag,3,1.35032709,0.41,1.602408672,1.00018986466212,0.995966204018193,1.00466150456853,uv__lag,7
uv,lag,3,1.378114201,0.42,1.602408672,1.00024072638761,0.996497453720025,1.00418214261891,uv__lag,7
uv,lag,3,1.404594531,0.43,1.602408672,1.00028142119209,0.99699279399724,1.0037088171293,uv__lag,7
uv,lag,3,1.432058604,0.44,1.602408672,1.00029704552146,0.997491430116032,1.00320454519827,uv__lag,7
uv,lag,3,1.459899783,0.45,1.602408672,1.00029864812901,0.997992712007868,1.00266947385476,uv__lag,7
uv,lag,3,1.48896145052,0.46,1.602408672,1.00028146829915,0.998490524774826,1.00210666889038,uv__lag,7
uv,lag,3,1.51623422688,0.47,1.602408672,1.0002527339663,0.998925257163756,1.00158336176805,uv__lag,7
uv,lag,3,1.544309304,0.48,1.602408672,1.00019096848465,0.999340766898682,1.00105378091905,uv__lag,7
uv,lag,3,1.573581019,0.49,1.602408672,1.00010693742784,0.999703157203562,1.00051804323612,uv__lag,7
uv,lag,3,1.602408672,0.5,1.602408672,1,1,1,uv__lag,7
uv,lag,3,1.63209122322,0.51,1.602408672,0.999872639027212,0.999481155575568,1.00023864891086,uv__lag,7
uv,lag,3,1.661968693,0.52,1.602408672,0.999715472049996,0.998975870823806,1.00041667994184,uv__lag,7
uv,lag,3,1.690811357,0.53,1.602408672,0.999538363493981,0.998490601854413,1.00053423268169,uv__lag,7
uv,lag,3,1.72027896676,0.54,1.602408672,0.999336929153655,0.997990952787462,1.00058495493805,uv__lag,7
uv,lag,3,1.7503909666,0.55,1.602408672,0.999113265272415,0.997481056461601,1.00059077093126,uv__lag,7
uv,lag,3,1.782223756,0.56,1.602408672,0.998876718598001,0.996978782232943,1.00055228238322,uv__lag,7
uv,lag,3,1.813248393,0.57,1.602408672,0.998600680409786,0.996517586151753,1.00049021346967,uv__lag,7
uv,lag,3,1.845118643,0.58,1.602408672,0.998330009288846,0.996102147079468,1.00037677158794,uv__lag,7
uv,lag,3,1.877945658,0.59,1.602408672,0.997993047701343,0.9956536695066,1.00021900539412,uv__lag,7
uv,lag,3,1.910097827,0.6,1.602408672,0.997647334886346,0.995074374164417,1.0001487897477,uv__lag,7
uv,lag,3,1.941854488,0.61,1.602408672,0.997306967051976,0.994519619022741,1.00000402794209,uv__lag,7
uv,lag,3,1.977327533,0.62,1.602408672,0.996924833784567,0.993699439939864,0.999817520362233,uv__lag,7
uv,lag,3,2.010165944,0.63,1.602408672,0.996512085846907,0.993214952690749,0.99975707029223,uv__lag,7
uv,lag,3,2.043144463,0.64,1.602408672,0.996078315692116,0.992642051768508,0.999614772360053,uv__lag,7
uv,lag,3,2.079535988,0.65,1.602408672,0.995625647540202,0.992104688088157,0.999387232251068,uv__lag,7
uv,lag,3,2.114840752,0.66,1.602408672,0.99526806441264,0.99146175193371,0.999100419565252,uv__lag,7
uv,lag,3,2.149753728,0.67,1.602408672,0.994853900900661,0.990741507833848,0.998866784427548,uv__lag,7
uv,lag,3,2.187356823,0.68,1.602408672,0.99435115651651,0.990029905636005,0.998727875691009,uv__lag,7
uv,lag,3,2.2258354235,0.69,1.602408672,0.993814359470015,0.989199099782906,0.998544939777354,uv__lag,7
uv,lag,3,2.265475525,0.7,1.602408672,0.993246923599714,0.9882654321421,0.99832804848197,uv__lag,7
uv,lag,3,2.305442102,0.71,1.602408672,0.992668230730173,0.98725912225232,0.998143920384858,uv__lag,7
uv,lag,3,2.346769631,0.72,1.602408672,0.992116154339946,0.986167160068102,0.998080931925139,uv__lag,7
uv,lag,3,2.38905849504,0.73,1.602408672,0.991517332225074,0.98506410277437,0.997946776910855,uv__lag,7
uv,lag,3,2.431274461,0.74,1.602408672,0.991040779432147,0.983947872304935,0.997786414311116,uv__lag,7
uv,lag,3,2.475798824,0.75,1.602408672,0.990427665939836,0.982791531205668,0.997633956747972,uv__lag,7
uv,lag,3,2.52086474804,0.76,1.602408672,0.989866599586596,0.981650063489651,0.997550158503981,uv__lag,7
uv,lag,3,2.570087707,0.77,1.602408672,0.989255979238478,0.980509405767197,0.997448868303475,uv__lag,7
uv,lag,3,2.61903858,0.78,1.602408672,0.988617156071311,0.979451626112531,0.997170933664835,uv__lag,7
uv,lag,3,2.67040879194,0.79,1.602408672,0.987938924923859,0.9783895837238,0.996831395141863,uv__lag,7
uv,lag,3,2.722770963,0.8,1.602408672,0.987271742486477,0.977357082196135,0.996583676603623,uv__lag,7
uv,lag,3,2.778576541,0.81,1.602408672,0.986525932425697,0.976311664071268,0.996356332620079,uv__lag,7
uv,lag,3,2.837944678,0.82,1.602408672,0.985881129419044,0.97525824780318,0.99614139815138,uv__lag,7
uv,lag,3,2.89833537,0.83,1.602408672,0.98516239401015,0.974248313938689,0.995952862350702,uv__lag,7
uv,lag,3,2.956498114,0.84,1.602408672,0.984477487965611,0.973288622578319,0.995781129201765,uv__lag,7
